User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
14330210,0,22,180.0,79.0,13.0,87.0,40.1
14230580,1,38,159.0,58.0,14.0,82.0,40.2
19108636,1,48,147.0,54.0,9.0,85.0,39.8
12671365,1,22,169.0,62.0,28.0,107.0,40.5
17906117,1,34,180.0,74.0,13.0,94.0,40.0
17296410,1,23,167.0,67.0,14.0,96.0,39.9
12450071,1,34,169.0,67.0,18.0,102.0,40.5
15242219,0,69,183.0,85.0,26.0,104.0,40.8
19649423,0,22,194.0,95.0,9.0,83.0,39.8
14641755,1,40,162.0,62.0,13.0,83.0,40.0
11886308,0,65,170.0,75.0,28.0,99.0,40.6
19611376,1,44,180.0,76.0,11.0,89.0,40.1
19894655,0,25,196.0,97.0,14.0,95.0,39.8
15946455,1,47,173.0,76.0,12.0,97.0,40.2
10655510,0,22,176.0,73.0,3.0,84.0,39.1
11167982,1,25,176.0,66.0,29.0,109.0,40.9
17870994,0,31,202.0,102.0,6.0,82.0,39.4
17841249,1,41,162.0,57.0,29.0,116.0,40.9
12642495,0,59,199.0,96.0,14.0,89.0,40.5
14766422,1,37,164.0,66.0,27.0,104.0,41.2
17909635,1,71,176.0,73.0,5.0,85.0,38.9
19211851,1,30,156.0,54.0,5.0,81.0,39.0
11119175,1,29,164.0,64.0,27.0,106.0,41.0
15451811,1,61,159.0,59.0,10.0,82.0,39.9
16323163,1,20,172.0,65.0,8.0,97.0,39.6
14545588,1,68,164.0,61.0,19.0,100.0,40.6
18357633,0,68,190.0,89.0,28.0,110.0,40.5
12259016,1,25,163.0,63.0,20.0,102.0,40.3
18746467,0,62,196.0,93.0,17.0,97.0,40.6
15284867,0,35,179.0,77.0,27.0,108.0,40.9
16212488,1,61,149.0,52.0,4.0,85.0,38.8
18720583,0,24,169.0,73.0,26.0,118.0,40.6
18821136,1,29,178.0,76.0,26.0,100.0,40.8
15269624,0,54,191.0,88.0,23.0,113.0,40.2
18231632,1,38,168.0,66.0,22.0,97.0,40.6
17079427,1,24,175.0,73.0,11.0,87.0,39.8
12860454,0,48,180.0,84.0,2.0,77.0,38.3
10580116,1,47,162.0,64.0,18.0,94.0,40.7
10877086,0,28,189.0,89.0,29.0,107.0,40.8
19488650,0,74,179.0,84.0,2.0,81.0,38.2
18307612,0,38,187.0,93.0,7.0,84.0,39.5
15264601,1,39,167.0,67.0,15.0,93.0,40.4
19990709,0,25,181.0,82.0,28.0,107.0,40.8
16502345,1,29,161.0,62.0,8.0,94.0,39.4
15159011,1,75,158.0,64.0,13.0,86.0,40.0
13301978,1,70,162.0,64.0,3.0,87.0,38.5
14185686,0,55,178.0,76.0,10.0,93.0,39.6
13033070,0,69,168.0,72.0,2.0,79.0,38.4
13795382,1,35,161.0,63.0,2.0,81.0,38.1
15538369,0,46,187.0,89.0,13.0,101.0,40.3
12283845,0,43,171.0,76.0,14.0,95.0,40.2
18376618,1,37,172.0,68.0,17.0,108.0,40.3
15585440,0,42,190.0,95.0,26.0,104.0,41.1
17795018,0,60,173.0,73.0,22.0,108.0,40.8
13777224,0,60,197.0,109.0,22.0,104.0,40.6
13077831,1,55,150.0,53.0,5.0,82.0,38.8
19841917,0,29,172.0,76.0,25.0,103.0,40.9
12416063,0,55,187.0,88.0,4.0,82.0,39.1
11263414,0,34,180.0,83.0,26.0,93.0,40.5
10906559,0,21,193.0,92.0,20.0,108.0,40.5
17148037,0,48,190.0,99.0,20.0,99.0,40.4
10871405,1,23,161.0,60.0,22.0,111.0,40.7
10252570,0,20,168.0,68.0,16.0,88.0,40.3
13452052,1,74,173.0,68.0,10.0,91.0,39.9
18472321,0,43,182.0,90.0,21.0,102.0,40.4
13438528,0,59,180.0,81.0,30.0,109.0,40.9
12695869,1,54,169.0,68.0,14.0,94.0,40.0
17350386,0,54,169.0,78.0,14.0,92.0,40.1
17571120,1,59,164.0,65.0,13.0,93.0,40.1
17164355,1,23,177.0,65.0,5.0,89.0,38.7
16312147,0,52,179.0,79.0,18.0,106.0,40.3
19566400,0,23,186.0,85.0,19.0,98.0,40.4
11028954,1,28,160.0,56.0,28.0,107.0,40.4
18713617,0,31,165.0,69.0,19.0,99.0,40.6
16435400,0,28,189.0,94.0,17.0,103.0,40.6
13266243,1,26,167.0,68.0,28.0,104.0,40.9
11739072,0,22,179.0,81.0,15.0,94.0,40.1
12738257,0,26,185.0,82.0,16.0,85.0,40.1
16571569,0,73,183.0,85.0,23.0,106.0,40.4
15135077,0,50,181.0,83.0,19.0,98.0,40.4
17980382,1,22,152.0,54.0,15.0,100.0,40.4
11424977,0,26,188.0,86.0,22.0,109.0,40.5
17588302,0,58,165.0,66.0,2.0,83.0,38.6
13938429,1,46,172.0,79.0,20.0,103.0,40.4
13070578,0,34,188.0,93.0,9.0,87.0,39.7
17799813,0,33,164.0,68.0,12.0,93.0,39.8
14121357,0,22,176.0,71.0,7.0,88.0,39.7
10011812,1,62,148.0,50.0,10.0,93.0,39.9
11640778,0,76,172.0,74.0,10.0,94.0,40.1
10929478,1,44,174.0,72.0,19.0,102.0,40.3
14252062,0,41,190.0,88.0,24.0,103.0,40.6
15084463,1,69,161.0,60.0,12.0,95.0,40.2
19577342,0,79,188.0,91.0,10.0,96.0,39.7
15426195,1,66,167.0,61.0,23.0,106.0,40.8
19031096,0,58,176.0,76.0,3.0,81.0,38.8
12097174,0,58,187.0,87.0,23.0,111.0,40.8
18445846,1,32,173.0,68.0,10.0,87.0,39.9
16138033,0,36,191.0,89.0,5.0,83.0,39.3
19642773,0,60,171.0,79.0,28.0,121.0,41.2
11500226,1,50,173.0,70.0,19.0,106.0,40.4
14075865,0,36,181.0,85.0,1.0,85.0,37.4
13586756,0,43,169.0,73.0,9.0,84.0,39.9
15404220,1,25,152.0,56.0,9.0,90.0,39.5
14860278,0,34,196.0,101.0,8.0,88.0,39.5
10600476,1,43,176.0,75.0,7.0,87.0,39.8
15092128,0,32,194.0,100.0,29.0,99.0,41.2
12866382,0,49,190.0,96.0,28.0,103.0,40.5
13197304,0,67,202.0,103.0,24.0,103.0,40.9
14248532,0,22,186.0,87.0,22.0,104.0,40.8
15732648,0,39,182.0,79.0,30.0,111.0,41.0
17751489,0,67,183.0,91.0,1.0,84.0,37.9
13844905,0,57,189.0,91.0,27.0,108.0,40.8
14870963,1,31,151.0,49.0,28.0,98.0,40.7
11577645,0,49,202.0,104.0,18.0,101.0,40.7
11519327,1,63,168.0,69.0,12.0,89.0,40.0
15333223,1,26,158.0,63.0,3.0,80.0,38.6
19766760,0,28,186.0,91.0,18.0,100.0,40.3
13173787,1,25,157.0,54.0,3.0,76.0,38.4
18787703,0,51,217.0,118.0,4.0,85.0,39.1
10849136,1,55,169.0,69.0,2.0,80.0,37.8
16440078,1,53,156.0,57.0,16.0,94.0,40.1
11756833,1,77,173.0,67.0,3.0,83.0,38.4
14719628,1,20,153.0,54.0,10.0,90.0,39.6
14935568,0,25,194.0,99.0,1.0,78.0,37.7
17575596,0,23,172.0,68.0,28.0,104.0,41.1
10206507,0,62,169.0,68.0,13.0,88.0,40.1
17905387,1,25,145.0,49.0,18.0,99.0,40.5
16644252,0,51,193.0,100.0,4.0,85.0,38.8
14810869,1,38,164.0,59.0,23.0,104.0,40.5
15367074,0,37,194.0,94.0,2.0,83.0,38.1
11014521,0,72,193.0,93.0,2.0,88.0,38.0
13104052,1,53,170.0,71.0,10.0,101.0,39.5
19514840,1,37,190.0,81.0,26.0,103.0,40.9
12658410,0,52,203.0,100.0,4.0,85.0,38.9
16022104,1,25,168.0,65.0,14.0,88.0,40.1
10131251,1,51,163.0,59.0,24.0,107.0,40.4
12882823,0,55,198.0,104.0,15.0,103.0,40.0
14269819,0,28,178.0,82.0,4.0,87.0,38.7
16684330,0,23,162.0,65.0,29.0,107.0,40.9
17609750,0,33,172.0,70.0,6.0,85.0,39.5
15093262,1,25,166.0,69.0,9.0,95.0,39.5
14684931,1,41,158.0,62.0,4.0,80.0,38.6
16543055,0,66,189.0,92.0,26.0,102.0,40.7
14108894,1,27,165.0,65.0,15.0,98.0,40.1
16508084,0,41,181.0,81.0,12.0,86.0,40.0
19487257,1,29,168.0,69.0,5.0,91.0,38.7
19396931,0,71,177.0,83.0,17.0,100.0,40.0
18867459,0,77,184.0,90.0,10.0,91.0,39.6
12148591,1,65,162.0,65.0,12.0,98.0,39.8
17603335,1,35,167.0,63.0,28.0,117.0,40.9
10324929,0,68,196.0,105.0,24.0,96.0,40.9
17690546,1,37,157.0,56.0,6.0,92.0,39.0
19047835,0,30,211.0,105.0,12.0,101.0,40.0
15700578,0,42,183.0,83.0,2.0,92.0,38.3
18436494,0,45,197.0,96.0,29.0,106.0,40.8
12564106,0,24,207.0,104.0,12.0,103.0,40.4
13937147,1,38,174.0,69.0,17.0,90.0,40.5
12312127,1,77,171.0,68.0,21.0,101.0,40.6
14811894,0,49,176.0,73.0,4.0,89.0,38.8
16568055,0,51,176.0,78.0,20.0,104.0,40.6
17927970,1,23,176.0,72.0,23.0,107.0,40.8
13025471,0,62,184.0,82.0,20.0,104.0,40.6
15798343,1,20,175.0,72.0,10.0,93.0,39.6
12525887,0,78,184.0,92.0,24.0,97.0,40.8
11447697,0,37,195.0,93.0,19.0,91.0,40.5
11247583,0,48,176.0,77.0,2.0,85.0,38.3
15577578,1,42,157.0,59.0,22.0,95.0,40.5
18866947,1,57,172.0,70.0,13.0,84.0,40.2
16341116,0,34,181.0,79.0,19.0,100.0,40.3
13666806,1,42,159.0,59.0,2.0,79.0,38.3
14043610,1,57,168.0,65.0,4.0,79.0,39.1
13560201,0,21,189.0,83.0,26.0,99.0,40.8
13997991,1,26,156.0,56.0,20.0,99.0,40.8
11462202,0,29,169.0,68.0,15.0,92.0,40.6
12951251,0,43,193.0,98.0,2.0,83.0,38.1
11481094,0,51,180.0,87.0,14.0,107.0,40.0
18907327,1,21,153.0,57.0,11.0,92.0,39.8
19371539,0,26,196.0,95.0,16.0,94.0,40.6
10387414,1,60,159.0,58.0,22.0,107.0,40.5
11327002,0,22,198.0,95.0,23.0,109.0,40.5
18891825,1,39,156.0,61.0,14.0,96.0,40.1
18558780,1,44,163.0,62.0,11.0,95.0,39.8
12180222,0,67,183.0,89.0,24.0,107.0,40.7
16117769,0,68,164.0,69.0,26.0,106.0,40.7
16833000,1,42,164.0,58.0,14.0,98.0,40.3
12663144,0,78,201.0,112.0,17.0,104.0,40.3
15653070,0,69,167.0,71.0,24.0,99.0,40.6
15053436,0,25,174.0,71.0,20.0,103.0,40.3
13325818,0,38,181.0,82.0,16.0,98.0,40.2
12259767,1,63,184.0,77.0,1.0,79.0,38.1
18202711,1,50,174.0,76.0,25.0,104.0,40.6
11848237,0,71,181.0,87.0,3.0,82.0,38.4
10484454,1,21,164.0,59.0,24.0,111.0,40.6
10083928,0,63,178.0,76.0,6.0,87.0,39.1
16073175,0,32,195.0,102.0,15.0,100.0,40.4
15388958,0,30,178.0,86.0,4.0,85.0,38.8
10478823,0,52,193.0,99.0,12.0,91.0,39.8
12076838,1,65,156.0,63.0,21.0,102.0,40.4
11063728,1,45,176.0,76.0,8.0,87.0,39.9
11136737,1,49,175.0,73.0,24.0,99.0,40.7
19575559,1,62,151.0,52.0,8.0,87.0,39.5
10621456,1,58,175.0,71.0,11.0,100.0,39.8
12917082,1,32,158.0,58.0,9.0,91.0,39.8
12245709,1,41,169.0,64.0,18.0,101.0,40.6
12879216,0,21,187.0,88.0,30.0,105.0,41.0
17565489,1,29,158.0,57.0,21.0,105.0,40.5
11083075,1,38,154.0,62.0,29.0,105.0,40.9
14035758,1,59,157.0,66.0,6.0,83.0,39.3
16590884,0,39,190.0,90.0,7.0,89.0,39.5
17779772,1,48,160.0,62.0,29.0,110.0,40.6
16743442,0,36,204.0,106.0,20.0,96.0,40.5
15589541,0,78,170.0,78.0,14.0,103.0,40.1
16608705,0,24,179.0,76.0,17.0,100.0,40.4
11548493,1,20,165.0,59.0,10.0,88.0,39.7
11171425,0,20,183.0,80.0,26.0,112.0,40.8
15735157,1,59,145.0,49.0,14.0,97.0,39.8
16323950,1,77,150.0,55.0,5.0,80.0,39.0
19102304,0,31,174.0,77.0,24.0,105.0,40.6
18969791,0,49,188.0,88.0,19.0,98.0,40.0
17095080,1,40,179.0,79.0,15.0,94.0,40.3
11800713,0,29,183.0,87.0,1.0,83.0,37.9
16704757,1,38,156.0,56.0,19.0,93.0,40.3
14044213,0,40,174.0,79.0,23.0,101.0,40.5
13067988,1,27,172.0,71.0,10.0,88.0,39.6
16791435,1,43,169.0,66.0,5.0,91.0,39.1
18647717,0,58,183.0,92.0,29.0,108.0,40.9
11448048,0,32,185.0,84.0,28.0,107.0,40.9
14519835,1,37,165.0,64.0,15.0,90.0,40.1
14684274,1,20,169.0,64.0,2.0,75.0,38.2
12298601,1,20,156.0,52.0,10.0,97.0,39.5
16079391,0,25,204.0,98.0,22.0,108.0,40.4
10592395,1,58,168.0,67.0,5.0,82.0,39.2
17455959,0,69,184.0,83.0,5.0,91.0,39.1
16096368,0,34,189.0,80.0,28.0,117.0,41.0
12835963,1,61,162.0,62.0,7.0,83.0,39.7
14880329,0,60,162.0,72.0,6.0,89.0,39.1
12013177,0,25,176.0,83.0,17.0,87.0,40.8
12522065,1,23,154.0,51.0,9.0,91.0,39.7
11433522,1,63,171.0,70.0,12.0,87.0,39.8
14472017,1,53,169.0,67.0,7.0,85.0,39.4
19431944,0,27,181.0,83.0,14.0,88.0,40.2
13303543,1,28,176.0,66.0,6.0,86.0,39.6
10633705,0,46,188.0,91.0,19.0,104.0,40.3
16014607,1,63,145.0,52.0,22.0,94.0,40.8
15149698,0,20,199.0,98.0,30.0,104.0,41.0
13882622,0,25,200.0,103.0,24.0,103.0,40.8
16438064,1,62,163.0,62.0,3.0,84.0,38.3
12804422,0,43,169.0,73.0,21.0,104.0,40.6
10654757,0,75,190.0,98.0,26.0,103.0,40.9
12788936,0,43,183.0,83.0,25.0,99.0,41.1
16695436,1,41,169.0,65.0,22.0,100.0,40.8
15431625,0,79,184.0,87.0,5.0,87.0,39.1
14395577,0,20,169.0,75.0,5.0,87.0,38.6
16026910,0,29,169.0,74.0,26.0,105.0,40.7
13419591,1,71,158.0,62.0,16.0,100.0,40.6
10439176,1,32,182.0,77.0,4.0,81.0,38.8
10539993,1,74,161.0,59.0,7.0,89.0,39.3
15777808,1,50,172.0,68.0,25.0,101.0,40.8
17886937,1,20,153.0,52.0,14.0,102.0,40.4
10327320,0,61,194.0,92.0,24.0,99.0,40.5
11956200,1,65,148.0,54.0,13.0,85.0,40.3
18853314,1,35,170.0,69.0,14.0,97.0,40.3
12151296,0,37,168.0,68.0,25.0,97.0,41.1
13687243,1,34,185.0,75.0,14.0,93.0,40.0
10493663,0,57,176.0,76.0,23.0,101.0,40.9
18273470,0,73,204.0,103.0,17.0,101.0,39.9
11448670,0,54,179.0,75.0,30.0,108.0,40.7
18011705,0,46,184.0,85.0,16.0,96.0,40.5
11050843,0,69,198.0,101.0,23.0,109.0,40.6
11396322,1,44,172.0,61.0,5.0,82.0,38.9
16289546,1,71,162.0,61.0,21.0,102.0,40.6
12770387,0,37,206.0,111.0,20.0,98.0,40.3
14222177,0,26,199.0,104.0,24.0,98.0,40.8
19287279,1,71,178.0,77.0,16.0,100.0,40.1
10914233,1,54,171.0,68.0,6.0,82.0,39.2
14534591,0,64,185.0,92.0,9.0,82.0,39.6
19373928,1,44,166.0,65.0,6.0,83.0,39.2
15917218,1,58,159.0,57.0,21.0,106.0,40.4
12155209,1,26,156.0,56.0,20.0,98.0,40.1
15914449,1,30,155.0,55.0,10.0,83.0,39.7
12132331,0,43,211.0,113.0,7.0,81.0,39.4
10757752,0,21,187.0,88.0,12.0,97.0,39.9
11587016,0,26,189.0,91.0,6.0,87.0,39.0
11039991,0,31,201.0,97.0,19.0,101.0,40.4
19054236,1,54,159.0,57.0,26.0,102.0,41.1
16208802,0,64,188.0,84.0,20.0,102.0,40.4
19742571,1,46,179.0,73.0,5.0,85.0,39.1
18320121,1,77,173.0,77.0,7.0,82.0,39.4
10953410,1,54,167.0,65.0,1.0,80.0,37.6
13771544,0,34,183.0,81.0,5.0,77.0,39.4
14784475,1,51,172.0,73.0,3.0,77.0,38.8
15346451,1,66,158.0,52.0,25.0,96.0,40.8
16741713,0,32,187.0,87.0,2.0,83.0,38.2
16652577,0,29,175.0,76.0,22.0,109.0,40.4
12121222,0,24,179.0,83.0,22.0,105.0,40.4
10429031,1,63,172.0,69.0,24.0,101.0,40.7
16556201,1,45,167.0,70.0,6.0,86.0,39.3
14304052,1,24,175.0,66.0,17.0,93.0,40.5
16654017,1,73,162.0,61.0,27.0,99.0,40.7
13368690,0,22,180.0,77.0,6.0,81.0,39.3
14026545,1,61,160.0,60.0,3.0,88.0,38.5
18153224,0,48,184.0,82.0,15.0,96.0,40.2
16174483,0,74,185.0,93.0,9.0,89.0,39.7
17492258,1,26,162.0,56.0,21.0,101.0,40.5
19614585,0,40,176.0,78.0,19.0,103.0,40.4
18777930,1,28,163.0,63.0,23.0,106.0,40.7
19614404,1,61,158.0,62.0,2.0,79.0,38.2
12163871,0,48,187.0,87.0,1.0,70.0,37.7
19119756,1,36,157.0,54.0,26.0,105.0,40.6
10866924,1,65,165.0,65.0,14.0,94.0,39.9
19535672,0,55,190.0,93.0,14.0,97.0,40.2
14057358,0,69,203.0,107.0,24.0,111.0,41.3
13117579,0,30,165.0,69.0,13.0,92.0,39.9
12051724,1,24,182.0,71.0,30.0,106.0,41.0
11597153,1,61,163.0,65.0,19.0,92.0,40.6
12958377,0,57,208.0,113.0,29.0,116.0,41.0
18059709,1,50,179.0,73.0,17.0,100.0,40.0
14056325,0,78,174.0,77.0,28.0,105.0,40.8
19724958,1,50,162.0,62.0,15.0,98.0,40.0
16886392,0,72,194.0,98.0,29.0,111.0,40.8
15568308,0,51,202.0,105.0,7.0,86.0,39.6
10770371,1,21,174.0,73.0,3.0,93.0,38.2
15168576,1,21,138.0,44.0,13.0,97.0,40.0
15105311,1,25,185.0,79.0,27.0,90.0,40.7
16303342,1,27,170.0,66.0,9.0,94.0,39.8
18663752,0,50,195.0,94.0,29.0,104.0,40.9
11666208,1,21,158.0,57.0,17.0,96.0,40.4
11368510,0,35,197.0,100.0,16.0,106.0,40.3
12424830,0,52,167.0,74.0,11.0,98.0,39.7
19049706,0,29,190.0,93.0,13.0,90.0,39.8
14798386,1,24,167.0,62.0,18.0,108.0,40.5
12675600,0,24,205.0,110.0,5.0,78.0,39.0
18680931,1,39,156.0,59.0,26.0,104.0,40.7
15737831,0,30,184.0,86.0,29.0,107.0,40.8
16788844,0,44,177.0,77.0,16.0,91.0,40.5
15635372,0,71,193.0,98.0,24.0,99.0,40.9
17008515,0,33,180.0,82.0,3.0,83.0,39.0
12663057,1,23,161.0,60.0,26.0,112.0,40.5
10384770,1,37,194.0,81.0,7.0,81.0,39.4
12328096,1,26,163.0,57.0,20.0,92.0,40.8
13018937,1,25,164.0,62.0,4.0,86.0,38.8
18849126,1,52,170.0,64.0,8.0,88.0,39.8
16408479,0,61,185.0,85.0,2.0,73.0,38.2
13589867,1,35,167.0,63.0,20.0,103.0,40.4
13130803,0,26,197.0,101.0,3.0,86.0,38.5
16894712,1,33,167.0,65.0,16.0,92.0,40.1
18089110,0,48,199.0,103.0,15.0,96.0,40.3
10155559,0,20,176.0,80.0,18.0,101.0,40.4
18607938,1,73,190.0,91.0,18.0,103.0,40.1
10846576,0,27,158.0,65.0,9.0,87.0,39.4
14421345,1,42,155.0,57.0,22.0,110.0,40.6
16716471,0,38,181.0,82.0,24.0,101.0,40.9
18970960,0,36,195.0,100.0,4.0,77.0,39.0
10224390,0,69,177.0,76.0,15.0,102.0,40.3
15934903,0,21,197.0,89.0,9.0,83.0,39.8
13854199,1,53,167.0,69.0,30.0,110.0,41.0
16044841,0,26,187.0,84.0,17.0,104.0,40.3
18716245,1,28,139.0,42.0,9.0,93.0,40.0
10365426,1,23,172.0,65.0,26.0,108.0,40.6
10157076,1,64,176.0,74.0,6.0,97.0,39.1
18316902,1,47,166.0,64.0,21.0,107.0,40.6
14533728,0,50,193.0,99.0,3.0,81.0,38.3
10030155,1,49,185.0,79.0,27.0,102.0,41.2
13999064,1,28,161.0,58.0,21.0,100.0,40.4
19583303,1,24,171.0,64.0,13.0,89.0,39.8
17689475,1,33,140.0,45.0,12.0,90.0,39.5
16642813,1,72,165.0,69.0,4.0,86.0,38.7
12736185,0,60,192.0,98.0,10.0,91.0,39.8
14706546,1,51,168.0,66.0,11.0,84.0,40.1
14022979,0,75,188.0,96.0,21.0,103.0,40.4
12792706,0,47,187.0,95.0,12.0,90.0,40.4
15420566,1,46,170.0,69.0,26.0,103.0,40.6
17557831,1,37,159.0,62.0,9.0,89.0,39.6
14312118,0,30,194.0,91.0,26.0,112.0,40.7
18857418,1,56,149.0,49.0,14.0,92.0,40.1
12764118,0,40,172.0,69.0,16.0,102.0,40.3
12226404,1,26,170.0,63.0,22.0,106.0,40.4
16250058,1,45,170.0,62.0,8.0,86.0,39.4
17554153,0,41,200.0,103.0,18.0,103.0,40.5
15880408,1,23,143.0,45.0,4.0,91.0,39.3
11492514,0,49,171.0,71.0,27.0,107.0,40.8
17615160,1,23,161.0,55.0,3.0,83.0,38.3
17418995,1,25,168.0,66.0,9.0,91.0,39.7
17850748,0,53,179.0,78.0,20.0,93.0,40.8
17227640,0,43,193.0,92.0,13.0,104.0,40.0
17261510,1,37,161.0,57.0,3.0,78.0,38.7
14524071,1,34,160.0,63.0,29.0,119.0,41.3
18687349,1,55,160.0,62.0,19.0,95.0,40.7
14376196,0,32,186.0,86.0,3.0,80.0,38.5
17974635,0,53,179.0,79.0,9.0,86.0,39.7
13412913,1,33,178.0,72.0,9.0,89.0,39.9
16333560,0,20,189.0,92.0,28.0,108.0,40.9
11793437,1,22,173.0,73.0,7.0,85.0,39.1
18752018,0,47,167.0,74.0,18.0,103.0,40.0
11813226,1,35,160.0,58.0,2.0,77.0,38.2
17124674,0,20,190.0,86.0,22.0,103.0,40.7
11694485,1,31,149.0,48.0,7.0,87.0,39.8
19896929,1,42,178.0,72.0,23.0,104.0,40.6
19318419,0,57,192.0,97.0,17.0,96.0,40.4
16901819,0,37,185.0,85.0,10.0,90.0,39.6
11963924,1,70,179.0,80.0,22.0,105.0,40.5
19713379,0,31,183.0,81.0,8.0,78.0,39.7
14500931,0,30,197.0,95.0,12.0,91.0,40.2
15467028,0,61,169.0,75.0,24.0,106.0,41.1
12450308,1,35,159.0,63.0,19.0,92.0,40.4
18375383,1,67,167.0,63.0,12.0,89.0,40.0
18097581,0,72,187.0,83.0,24.0,105.0,40.8
15891252,1,25,175.0,73.0,10.0,86.0,39.8
17694353,1,60,169.0,64.0,16.0,98.0,40.2
18690190,0,23,186.0,93.0,19.0,108.0,40.2
18729355,1,67,154.0,58.0,9.0,92.0,39.9
17062945,1,49,164.0,62.0,2.0,84.0,38.5
18331538,1,30,163.0,64.0,14.0,89.0,40.4
15482868,1,66,145.0,52.0,24.0,110.0,40.5
14078000,1,32,182.0,81.0,4.0,92.0,39.1
18094630,0,38,171.0,76.0,25.0,101.0,40.9
15863427,0,24,187.0,85.0,9.0,75.0,39.9
13055947,1,29,173.0,66.0,19.0,92.0,40.4
18242911,1,32,162.0,63.0,14.0,88.0,39.9
12161877,0,56,182.0,86.0,20.0,105.0,40.7
10315717,1,67,155.0,56.0,4.0,74.0,39.0
14551120,1,44,168.0,67.0,19.0,81.0,40.5
12071382,1,60,158.0,59.0,4.0,77.0,38.6
13327512,0,36,196.0,103.0,10.0,99.0,39.7
11917056,1,69,138.0,44.0,22.0,102.0,40.4
11702556,1,24,164.0,61.0,16.0,81.0,40.0
12832993,1,45,168.0,60.0,12.0,83.0,40.0
11611546,0,20,200.0,94.0,25.0,103.0,40.7
18923889,0,28,180.0,81.0,28.0,108.0,41.2
11280125,0,57,197.0,93.0,2.0,82.0,38.4
10170142,0,55,182.0,87.0,12.0,95.0,39.8
13092174,1,53,150.0,54.0,15.0,86.0,40.2
19810935,0,40,186.0,92.0,23.0,105.0,40.8
18365578,1,55,184.0,73.0,16.0,97.0,40.1
15996193,0,49,187.0,86.0,11.0,90.0,39.8
14680690,1,45,174.0,77.0,15.0,97.0,40.4
16196279,0,56,190.0,95.0,5.0,82.0,39.0
14478823,0,32,151.0,58.0,19.0,99.0,40.6
13074169,0,33,189.0,88.0,10.0,90.0,39.7
10067456,1,39,169.0,62.0,29.0,113.0,41.0
18327253,0,24,190.0,92.0,13.0,91.0,40.0
18411334,0,26,197.0,99.0,30.0,118.0,41.1
15883945,0,24,173.0,70.0,1.0,79.0,37.7
16359045,0,34,170.0,68.0,23.0,103.0,40.5
19090637,0,44,186.0,86.0,13.0,101.0,40.0
13725013,0,28,186.0,78.0,19.0,91.0,40.2
14103375,1,32,149.0,49.0,15.0,93.0,40.3
19855548,0,21,189.0,90.0,23.0,103.0,40.9
13566344,0,55,195.0,100.0,21.0,100.0,40.9
18809970,1,78,179.0,80.0,21.0,100.0,40.8
13912212,0,31,193.0,97.0,9.0,94.0,39.7
17984882,0,22,188.0,85.0,3.0,87.0,38.2
13538652,1,56,177.0,76.0,11.0,86.0,39.6
12370784,0,36,171.0,75.0,13.0,90.0,40.3
15718541,1,27,146.0,49.0,22.0,98.0,40.5
11731299,1,54,179.0,72.0,28.0,110.0,40.9
12627486,0,23,190.0,95.0,27.0,104.0,40.5
17091336,0,21,175.0,71.0,3.0,88.0,38.7
16028391,0,25,176.0,75.0,21.0,102.0,40.4
17714687,1,76,174.0,69.0,12.0,86.0,39.9
16077223,1,31,157.0,58.0,24.0,104.0,40.4
13568528,0,67,177.0,77.0,3.0,77.0,38.3
19021959,0,64,184.0,87.0,12.0,89.0,40.0
15760196,0,39,203.0,103.0,2.0,74.0,38.2
19884130,1,21,153.0,56.0,29.0,115.0,40.9
10684961,0,26,184.0,86.0,8.0,96.0,39.4
16689737,1,27,172.0,69.0,24.0,104.0,41.0
19926530,0,20,183.0,87.0,25.0,106.0,40.1
13774084,0,77,170.0,74.0,24.0,107.0,40.8
19121335,1,31,168.0,69.0,6.0,86.0,39.0
15484767,0,42,180.0,83.0,28.0,114.0,40.8
14933337,1,21,169.0,64.0,24.0,104.0,41.0
14710903,1,27,163.0,60.0,4.0,82.0,38.7
18733738,1,26,144.0,44.0,15.0,88.0,40.2
14472759,1,30,142.0,52.0,30.0,104.0,40.9
12441066,1,59,155.0,55.0,20.0,96.0,40.4
10027237,0,30,181.0,79.0,10.0,95.0,40.1
16442004,1,27,167.0,63.0,15.0,104.0,40.2
17216441,0,30,185.0,87.0,10.0,87.0,39.7
15744005,1,26,163.0,62.0,15.0,97.0,40.2
10194818,1,60,161.0,64.0,21.0,100.0,40.3
17472819,1,76,151.0,55.0,27.0,112.0,40.5
17153960,1,48,158.0,54.0,4.0,91.0,38.9
15711049,0,28,168.0,75.0,25.0,101.0,40.9
10888484,1,20,170.0,59.0,6.0,83.0,39.3
14890041,1,30,167.0,66.0,27.0,99.0,40.9
12405045,0,46,174.0,80.0,2.0,89.0,38.1
19188007,0,42,179.0,80.0,8.0,93.0,39.4
15320337,1,58,149.0,54.0,24.0,107.0,40.4
18667371,0,59,187.0,93.0,6.0,85.0,39.3
17535808,1,26,170.0,66.0,20.0,107.0,40.3
15513005,1,47,155.0,57.0,21.0,99.0,40.7
10426947,1,32,157.0,52.0,20.0,100.0,40.3
17030954,0,44,184.0,89.0,14.0,96.0,40.2
12360682,1,54,175.0,71.0,11.0,88.0,39.7
14448911,0,28,181.0,82.0,3.0,83.0,38.6
19653174,0,60,194.0,101.0,13.0,92.0,39.7
13091819,1,42,152.0,58.0,9.0,97.0,39.8
